city,lat,lng,country,population,lat_rad,lng_rad,airport_id,own_airport
Sonsón,5.7166,-75.3166,Colombia,18817.0,0.09977349201950783,-1.3145226514075612,[2745],0.0
Central Point,42.3765,-122.911,United States,18848.0,0.739609450471377,-2.1452016369187503,[4101],0.0
Sparta,41.0486,-74.6264,United States,18841.0,0.7164332233341444,-1.3024763889102964,[7657],0.0
Crimmitschau,50.8181,12.3875,Germany,18536.0,0.8869431646077304,0.21620266109079755,[8432],0.0
Seminole,27.8435,-82.7839,United States,18838.0,0.4859607502790411,-1.4448516226417338,[3617],0.0
Burscheid,51.1,7.1167,Germany,18172.0,0.8918632477691024,0.12420984687668045,[8124],0.0
Kilbirnie,55.755,-4.686,United Kingdom,18829.0,0.9731083244494385,-0.08178612874845428,[534],0.0
Coldwater,41.9465,-84.9989,United States,18832.0,0.7321045346878015,-1.4835106655734083,[8624],1.0
Gossau,47.4164,9.25,Switzerland,18171.0,0.8275722994426393,0.16144295580947549,[6824],0.0
Starobilsk,49.2667,38.9167,Ukraine,18796.0,0.8598661265922903,0.6792245490108773,[6102],0.0
Nueva Imperial,-38.74,-72.96,Chile,18777.0,-0.6761405522226033,-1.2733922222550627,[2664],0.0
Holden,42.3562,-71.8608,United States,18821.0,0.7392551486332223,-1.2542075631171412,[6426],0.0
West Manchester,39.9456,-76.7952,United States,18819.0,0.6971822416846469,-1.3403290897275493,[3542],0.0
Peterhead,57.5091,-1.7832,United Kingdom,18537.0,1.003723144858671,-0.031122711221562883,[532],0.0
Sortavala,61.7,30.6667,Russia,18801.0,1.0768681484805014,0.535234885721345,[8933],1.0
Victoria,21.2122,-100.2144,Mexico,17764.0,0.3702227315915412,-1.7490712379106053,[1838],0.0
Lessines,50.7117,3.83,Belgium,18552.0,0.8850861342836084,0.06684611035138283,[305],0.0
Thorold,43.1167,-79.2,Canada,18801.0,0.7525283775946391,-1.3823007675795091,[9241],0.0
St. John,41.4431,-87.47,United States,18796.0,0.723318547233262,-1.52663949671944,[8606],0.0
Novyy Oskol,50.7667,37.8667,Russia,18763.0,0.8860460653722053,0.6608985918649368,[7738],0.0
Badger,64.8006,-147.3877,United States,18792.0,1.1309838272678376,-2.5724006419416465,[3882],0.0
Renningen,48.7661,8.9347,Germany,18206.0,0.8511290083568067,0.15593993267793735,[350],0.0
Otrokovice,49.2099,17.5308,Czechia,17879.0,0.8588747795771575,0.3059701805086219,2010,0.0
Engenheiro Coelho,-22.4883,-47.215,Brazil,18611.0,-0.3924948781762408,-0.8240572063291227,[13669],0.0
Alzenau in Unterfranken,50.0881,9.0497,Germany,18469.0,0.8742022610681718,0.15794706131773084,[764],0.0
Middelburg,-31.4939,25.0172,South Africa,18164.0,-0.5496722492938422,0.4366325096299254,[825],1.0
Rawmarsh,53.4636,-1.3439,United Kingdom,18498.0,0.9331158499692404,-0.023455479817551795,[550],0.0
Grandview,46.2444,-119.9091,United States,18772.0,0.8071170406092657,-2.0928085981031326,[9407],0.0
Yoichi,43.1953,140.7836,Japan,18637.0,0.7539002063867067,2.457137352810689,[5995],0.0
East Lyme,41.3664,-72.2352,United States,18766.0,0.7219798796969823,-1.2607420758366081,[4270],0.0
Marshfield,44.6627,-90.1728,United States,18764.0,0.7795111678304715,-1.5738122557423426,"[8285, 8653]",1.0
Emba,48.8268,58.1442,Kazakhstan,18760.0,0.8521884232127672,1.014807730938087,[11951],0.0
Konz,49.7028,6.5794,Germany,18348.0,0.8674775074602377,0.11483219280571491,[391],0.0
Rufino,-34.2683,-62.7125,Argentina,18727.0,-0.5980946640611728,-1.094539607156944,[2479],0.0
Camrose,53.0167,-112.8333,Canada,18742.0,0.9253159735420777,-1.9693125908905178,[49],0.0
Schneverdingen,53.1167,9.8,Germany,18662.0,0.9270613027940721,0.1710422666954443,[11738],0.0
Rājmahal,25.05,87.84,India,17974.0,0.43720497762457955,1.5330972149518192,[3062],0.0
Marktoberdorf,47.7667,10.6167,Germany,18539.0,0.8336861878123755,0.18529637069648197,[3986],0.0
Warwick Township,40.1558,-76.2799,United States,18731.0,0.7008509237723389,-1.3313354080920226,[5751],0.0
Maple Shade,39.952,-74.995,United States,18729.0,0.6972939427567745,-1.3089096725331475,[8548],0.0
Franklin Farm,38.9133,-77.3969,United States,18727.0,0.6791652078163094,-1.3508307358367992,[3714],0.0
Wassenberg,51.1,6.15,Germany,18292.0,0.8918632477691024,0.10733774899765128,[769],0.0
Tepetlixpa,19.0006,-98.8178,Mexico,18327.0,0.33162302985443454,-1.7246959695772526,[1831],0.0
Martigny,46.1,7.0728,Switzerland,17998.0,0.8045967851693859,0.12344364733505495,[1667],0.0
Bad Reichenhall,47.7247,12.8769,Germany,18278.0,0.8329531495265378,0.2247443024500578,[13009],0.0
Alsip,41.6701,-87.7368,United States,18709.0,0.7272804446352891,-1.531296035163761,[3747],0.0
Avon,39.7603,-86.3917,United States,18706.0,0.6939481465807015,-1.5078196113951852,[3585],0.0
Homewood,41.5591,-87.661,United States,18703.0,0.7253431291655754,-1.5299730755907492,[8606],0.0
Surovikino,48.6,42.85,Russia,18685.0,0.8482300164692442,0.7478735844795702,[2967],0.0
Or ‘Aqiva,32.5,34.9167,Israel,17759.0,0.5672320068981571,0.6094113789311041,[1593],0.0
Auerbach,50.5094,12.4,Germany,18357.0,0.8815553332068239,0.21642082724729686,[8432],0.0
Port Isabel,26.054,-97.2505,United States,18686.0,0.45472808331460257,-1.6973414242107454,[3738],0.0
Vovchansk,50.2881,36.9461,Ukraine,18644.0,0.8776929195721604,0.644831090771077,[6105],0.0
Marinette,45.087,-87.6328,United States,18671.0,0.7869165998466834,-1.529480892741687,[3618],0.0
Minamishibetsuchō,44.1153,142.5406,Japan,18652.0,0.7699572355050545,2.4878027877682296,[11921],0.0
Vlotho,52.1667,8.8497,Germany,18429.0,0.9104806749001259,0.15445640281374218,[8102],0.0
Kavalerovo,44.2702,135.0498,Russia,18657.0,0.7726607505163937,2.3570636641598384,[9042],1.0
Bay City,28.9838,-95.9601,United States,18661.0,0.5058627397395324,-1.6748196955430106,[11094],1.0
Bad Dürkheim,49.4618,8.1724,Germany,18476.0,0.8632712639629312,0.14263528778998458,[8120],0.0
Hochheim am Main,50.0108,8.3508,Germany,17743.0,0.8728531215563802,0.14574895517554246,[780],0.0
Balş,44.3542,24.0986,Romania,18164.0,0.7741268270880689,0.4205999151211055,[1654],0.0
Ansonia,41.3443,-73.0689,United States,18654.0,0.7215941619322915,-1.2752928858104846,[8289],0.0
Weißenburg,49.0306,10.9719,Germany,18464.0,0.8557454042283318,0.19149578019956584,[9079],0.0
Bremervörde,53.4833,9.1333,Germany,18528.0,0.9334596798318833,0.1594061565723981,[8109],0.0
Deerfield,42.1654,-87.8516,United States,18646.0,0.735925060420417,-1.5332996731450506,[7936],0.0
South Frontenac,44.5081,-76.4939,Canada,18646.0,0.7768128888068881,-1.3350704126912905,[61],0.0
Westminster,39.5796,-77.0066,United States,18640.0,0.6907943366223477,-1.3440187157662655,[8143],0.0
Kulu,31.96,77.1,India,18536.0,0.5578072289373878,1.345648853287628,[3085],1.0
Nytva,57.9333,55.3333,Russia,18608.0,1.011126831545631,0.9657482709937784,[2973],0.0
Oyama,35.3667,138.9833,Japan,18491.0,0.6172653605650785,2.4257161902870354,[2358],0.0
Olten,47.3531,7.9078,Switzerland,17133.0,0.8264675060261268,0.13801714658920758,[8612],1.0
Grafton,42.2085,-71.6838,United States,18624.0,0.7366772973280266,-1.2511183303411113,[6426],0.0
Creve Coeur,38.6621,-90.443,United States,18622.0,0.6747809407352997,-1.5785281353812315,[3678],0.0
Hochelheim,50.5167,8.7,Germany,18143.0,0.8816827422422194,0.15184364492350666,[11132],0.0
Vanino,49.0873,140.2425,Russia,18618.0,0.8567350059142125,2.447693376228148,[11956],0.0
Águas de Lindóia,-22.4758,-46.6328,Brazil,18313.0,-0.3922767120197415,-0.8138958994240117,[9089],0.0
Skadovs’k,46.1167,32.9167,Ukraine,18482.0,0.804888255154469,0.5745047938912174,[7516],0.0
Orestiáda,41.5,26.5333,Greece,18426.0,0.7243116395776468,0.46309344641941147,[1446],0.0
Berea,41.3696,-81.8642,United States,18609.0,0.7220357302330461,-1.428799829511142,[3486],0.0
Cocoa,28.382,-80.7674,United States,18603.0,0.4953593483010306,-1.409657058275268,[9199],0.0
Moultrie,31.1591,-83.7708,United States,18602.0,0.5438288869581651,-1.4620762770296658,[7998],0.0
Berkhampstead,51.76,-0.56,United Kingdom,18500.0,0.9033824208322649,-0.009773843811168246,[492],0.0
Houghton Regis,51.9039,-0.5247,United Kingdom,17280.0,0.9058939496258848,-0.009157742585214249,[492],0.0
Scituate,42.1992,-70.759,United States,18591.0,0.7365149817075911,-1.2349775254186677,[8285],0.0
Pardés H̱anna Karkur,32.4711,34.9675,Israel,17800.0,0.5667276067443308,0.6102980061911172,[1593],0.0
Forest Park,39.2861,-84.5259,United States,18583.0,0.6856717952677442,-1.4752552582114749,[8706],0.0
Rikuzen-Takata,39.0153,141.6294,Japan,18500.0,0.6809454436533438,2.471899347624057,[2344],0.0
Pitt Meadows,49.2333,-122.6833,Canada,18573.0,0.8592831866221242,-2.1412275222119592,[104],1.0
Kristiansund,63.1105,7.7279,Norway,18273.0,1.1014860175798813,0.1348772992648698,[647],1.0
Priozërsk,61.0393,30.1291,Russia,18552.0,1.0653367581125748,0.5258519956626235,[8933],0.0
Santa Cruz Zenzontepec,16.5333,-97.5,Mexico,18512.0,0.2885605212199785,-1.7016960206944713,[1837],0.0
Anacortes,48.4878,-122.6292,United States,18563.0,0.8462717570485065,-2.1402832990866303,[3573],0.0
Five Corners,45.6883,-122.5738,United States,18559.0,0.7974112646389252,-2.1393163866810254,[3720],0.0
Lahnstein,50.3011,7.6056,Germany,18067.0,0.8779198123749197,0.13274276158968074,[390],0.0
Asunción Nochixtlán,17.4592,-97.2261,Mexico,18525.0,0.304720524764194,-1.696915563873259,[1829],0.0
Wilton,41.207,-73.4401,United States,18542.0,0.7191978248693034,-1.2817715479938876,[8286],0.0
Międzyrzecz,52.4446,15.578,Poland,18459.0,0.9153309448914182,0.27188739087567665,[681],0.0
Tha Bo,17.8494,102.5858,Thailand,18320.0,0.31153079950547585,1.7904599757923991,[3183],0.0
Sam Phran,13.727,100.2153,Thailand,17611.0,0.2395813464212616,1.7490869458738734,[3157],0.0
Memuro-minami,42.9119,143.0508,Japan,18497.0,0.7489539432865547,2.4967074576119046,[2293],0.0
Bramhall,53.357,-2.164,United Kingdom,17436.0,0.9312553289866145,-0.037768925013157296,[479],0.0
San Blas Atempa,16.3167,-95.2167,Mexico,18406.0,0.2847801380601588,-1.661844917883685,[1811],0.0
Rancho Mirage,33.7634,-116.4271,United States,18528.0,0.5892824966678534,-2.03203623354869,[3839],0.0
Kadaň,50.3761,13.2714,Czechia,18246.0,0.8792288093139154,0.23162962634917544,2010,0.0
Washington Township,40.7877,-74.7918,United States,18521.0,0.7118796593156912,-1.305363163493095,[8665],0.0
Kostrzyn nad Odrą,52.5883,14.6667,Poland,18125.0,0.917838983026534,0.25598220540225236,[6425],0.0
Dniprorudne,47.3855,34.9879,Ukraine,18468.0,0.8270329927037731,0.6106540533585241,[6103],0.0
Lynden,48.9502,-122.4545,United States,18512.0,0.8543421595097284,-2.137234208883396,[3777],0.0
Braniewo,54.3833,19.8333,Poland,17123.0,0.9491676430998321,0.3461563865357914,[7813],0.0
Swellendam,-34.0231,20.44,South Africa,17537.0,-0.5938151167352828,0.35674529910764097,[858],1.0
Beloozërskiy,55.4614,38.4422,Russia,18297.0,0.9679840377655831,0.6709429617101641,[6934],0.0
Middle,39.0851,-74.8336,United States,18492.0,0.6821636834712357,-1.3060927111204286,[3740],0.0
Gautier,30.4106,-88.6568,United States,18490.0,0.5307650975069875,-1.5473530642821087,[3538],0.0
Luau,-10.7095,22.23,Angola,18465.0,-0.18691603624233272,0.38798669271833947,[957],0.0
Levin,-40.625,175.2833,New Zealand,17700.0,-0.7090400086226963,3.0592707087609767,[2029],0.0
Nara,15.18,-7.28,Mali,18459.0,0.2649409804527392,-0.1270599695451872,[1044],0.0
Humacao,18.1519,-65.8204,Puerto Rico,18487.0,0.3168104204927587,-1.1487826949796758,[7307],0.0
Mayfield Heights,41.5175,-81.4534,United States,18487.0,0.7246170721967458,-1.4216300169439493,[4253],0.0
Breaux Bridge,30.2829,-91.9043,United States,18484.0,0.5285363120521909,-1.6040326317406248,[3493],0.0
Guadix,37.2996,-3.1371,Spain,18422.0,0.6510008296768769,-0.05475272396431412,[1221],0.0
Almondbury,53.6344,-1.7489,United Kingdom,18346.0,0.9360968723316466,-0.030524063288128827,[517],0.0
Taft,31.7475,54.2042,Iran,18464.0,0.5540984042768997,0.9460417584095103,[2164],0.0
Hopkins,44.9261,-93.4056,United States,18468.0,0.7841083650802244,-1.6302352598008156,[9226],0.0
Békés,46.7769,21.125,Hungary,18322.0,0.8164109188761355,0.3687008044838021,[1498],0.0
Kobyłka,52.3395,21.1959,Poland,17586.0,0.9134966038475721,0.3699382429234661,[8751],0.0
Defiance,41.281,-84.3661,United States,18460.0,0.7204893685157792,-1.4724662220667881,[8556],0.0
Monor,47.3475,19.4489,Hungary,18084.0,0.8263697675880152,0.3394473408911251,[1489],0.0
Yur’yev-Pol’skiy,56.5,39.6833,Russia,18433.0,0.9861110273767962,0.6926042430566658,[10148],0.0
Korsun’-Shevchenkivs’kyy,49.4261,31.2806,Ukraine,18401.0,0.8626481814199692,0.5459494619993382,[6986],0.0
Mesquite,36.8035,-114.1325,United States,18445.0,0.642342251257733,-1.9919879085324281,[4064],0.0
Amvrosiivka,47.7958,38.4801,Ukraine,18413.0,0.8341940786247057,0.67160444149667,[2940],0.0
Svatove,49.4092,38.1619,Ukraine,18417.0,0.8623532207763822,0.6660508038168241,[10069],0.0
Stonington,41.3738,-71.9034,United States,18436.0,0.72210903406163,-1.2549510733784908,[8194],0.0
Panagyurishte,42.5047,24.1892,Bulgaria,18350.0,0.7418469625724338,0.4221811834234124,[13006],0.0
Iron Mountain,45.8275,-88.0599,United States,18432.0,0.7998407629577013,-1.5369351939769547,[6837],1.0
Durleşti,47.0178,28.7625,Moldova,17210.0,0.8206154170441899,0.502000326104869,[1735],0.0
Schwechat,48.1411,16.4786,Austria,18026.0,0.8402207005318422,0.2876058261191376,[1613],0.0
Golcar,53.6378,-1.8457,United Kingdom,17000.0,0.9361562135262145,-0.03221354200405934,[517],0.0
Berea,37.5904,-84.2898,United States,18423.0,0.6560762471416764,-1.4711345358475163,[4017],0.0
Altus,34.6566,-99.3051,United States,18418.0,0.6048717775466668,-1.7332009590222208,[3635],1.0
Oroszlány,47.4892,18.3164,Hungary,18171.0,0.8288428991380911,0.3196814871122894,[5789],0.0
Uvalde,29.2153,-99.7782,United States,18406.0,0.5099031769578993,-1.741458111713406,"[7885, 7928]",1.0
West Whiteland,40.0227,-75.6239,United States,18403.0,0.6985278905379345,-1.3198860481989398,[9249],0.0
Sharon,42.1085,-71.183,United States,18400.0,0.7349319680760322,-1.2423777214471237,[8280],0.0
Acatlán,20.1444,-98.4383,Mexico,17914.0,0.3515861058387457,-1.7180724450659342,[1832],0.0
Brook Park,41.4036,-81.8219,United States,18382.0,0.7226291421787242,-1.4280615552375484,[3486],0.0
Whitestown,43.135,-75.3404,United States,18377.0,0.7528477728477541,-1.3149380397695358,[3450],0.0
Hampton,40.5844,-79.9534,United States,18365.0,0.7083314049463867,-1.3954500781640342,"[3866, 9066]",1.0
Hranice,49.548,17.7347,Czechia,17999.0,0.8647757377781504,0.30952890685343837,2010,0.0
Bas-Warneton,50.7667,3.0,Belgium,18063.0,0.8860460653722053,0.05235987755982989,[308],0.0
Großenhain,51.2833,13.55,Germany,18218.0,0.895062436288008,0.23649211364523168,[322],0.0
Sunnyside,46.3158,-120.0059,United States,18352.0,0.8083632056951897,-2.094498076819063,[9407],0.0
Garching bei München,48.25,11.65,Germany,17711.0,0.842121364087264,0.2033308578573394,[9137],0.0
Bet She’an,32.4961,35.4989,Israel,18200.0,0.5671639390573293,0.619572685836215,[1599],0.0
Fulwood,53.365,-1.544,United Kingdom,18233.0,0.931394955326774,-0.02694788365079245,[550],0.0
Avon,41.7907,-72.8538,United States,18338.0,0.7293853117131943,-1.271538682589445,[3780],0.0
Schwalmstadt,50.9128,9.1889,Germany,18122.0,0.888595991409369,0.16037655963650696,[757],0.0
Forst,51.7333,14.6333,Germany,18164.0,0.9029164179219825,0.25539926543208624,[335],0.0
Nuuk,64.175,-51.7333,Greenland,18326.0,1.120065047467361,-0.9029164179219825,[8],0.0
Dobrush,52.4167,31.3167,Belarus,18300.0,0.9148439980301117,0.5465795258593082,[2950],0.0
Sycamore,41.9951,-88.6812,United States,18322.0,0.7329527647042707,-1.5477789246195954,[3699],0.0
Wallingford Center,41.4499,-72.8189,United States,18322.0,0.7234372296223976,-1.2709295626804988,[11035],0.0
Charata,-27.2163,-61.2,Argentina,18297.0,-0.4750140452105327,-1.0681415022205298,[2475],0.0
Aberdeen,40.4165,-74.2249,United States,18317.0,0.7054009971322882,-1.295468891963539,"[3772, 5714]",1.0
Sikhio,14.9,101.7167,Thailand,18209.0,0.26005405854715513,1.7752913192633162,[3187],0.0
Chegem Vtoroy,43.5633,43.5864,Russia,18264.0,0.7603230180340458,0.7607261890912564,[6123],0.0
Port Colborne,42.8833,-79.25,Canada,18306.0,0.7484547791204843,-1.3831734322055063,[10137],0.0
Pembroke,42.0655,-70.8014,United States,18304.0,0.7341814764976747,-1.2357175450215132,[8285],0.0
Ronkonkoma,40.804,-73.1258,United States,18302.0,0.7121641479837663,-1.2762859781548694,[3857],0.0
Maltby,53.426,-1.21,United Kingdom,16688.0,0.9324596061704905,-0.02111848394913139,[550],0.0
Lobos,-35.1864,-59.0961,Argentina,18278.0,-0.6141185319237328,-1.031421520087821,[3988],0.0
Slyudyanka,51.6594,103.7061,Russia,18287.0,0.9016266196047587,1.8100128994024915,[2937],0.0
Buckhaven,56.1776,-3.0303,United Kingdom,16391.0,0.9804840858683664,-0.05288871232318417,[543],0.0
Newburyport,42.8124,-70.8878,United States,18289.0,0.7472173406808202,-1.2372255094952362,[8288],0.0
Colina,-20.7136,-48.5411,Brazil,18245.0,-0.36152051994109746,-0.8472020175398195,[11930],0.0
Schkeuditz,51.4,12.2167,Germany,18066.0,0.8970992355250854,0.21322163872839126,[348],0.0
Cimarron Hills,38.8597,-104.6995,United States,18285.0,0.6782297113372404,-1.827351000191803,[3819],0.0
Hessisch Oldendorf,52.1667,9.25,Germany,18130.0,0.9104806749001259,0.16144295580947549,[8111],0.0
Xochiatipan de Castillo,20.8333,-98.285,Mexico,18157.0,0.36360967905573466,-1.7153968553226266,[1830],0.0
Towamencin,40.2417,-75.3387,United States,18273.0,0.7023501615998021,-1.314908369172252,[8504],0.0
Isfana,39.8333,69.5167,Kyrgyzstan,18244.0,0.6952222369346573,1.2132953001211422,[7828],0.0
Werdohl,51.2563,7.7562,Germany,17737.0,0.8945911973899696,0.1353712274431842,[366],0.0
Kilgore,32.3979,-94.8603,United States,18265.0,0.5654500257318709,-1.6556245644295768,[3465],0.0
Wörth am Rhein,49.0517,8.2603,Germany,18123.0,0.8561136687005025,0.14416943220248762,[7726],0.0
Édessa,40.8,22.05,Greece,18229.0,0.7120943348136864,0.3848451000647497,[1447],0.0
Băicoi,45.0453,25.8658,Romania,17981.0,0.7861887975486017,0.45144337366234927,[1657],0.0
Radford,37.1229,-80.5587,United States,18249.0,0.647916832888603,-1.406014556126356,[4016],0.0
Quispamsis,45.4322,-65.9462,Canada,18245.0,0.7929414764245678,-1.1509783191786847,[135],0.0
Palestine,31.7544,-95.6471,United States,18243.0,0.5542188319952874,-1.6693568149842684,[3848],0.0
Crawfordsville,40.0428,-86.8975,United States,18242.0,0.6988787017175854,-1.5166474867517723,[6873],0.0
Springfield,36.4943,-86.8709,United States,18241.0,0.6369456932105666,-1.5161832291707422,"[4336, 4348, 7908]",1.0
Púchov,49.12,18.3306,Slovakia,17810.0,0.8573057285796146,0.3199293238660726,[5806],0.0
Grangemouth,56.012,-3.717,United Kingdom,17906.0,0.9775938206270639,-0.06487388829662923,[535],0.0
Pieksämäki,62.3,27.1583,Finland,18220.0,1.0873401239924672,0.474001754244376,[463],0.0
Lake Placid,27.2977,-81.3715,United States,18227.0,0.4764347432216561,-1.420200592286566,[8777],1.0
Boerne,29.7844,-98.7289,United States,18225.0,0.5198358457309992,-1.7231443718722295,[9795],0.0
Dombóvár,46.3769,18.131,Hungary,17995.0,0.8094296018681582,0.3164456466790919,[5788],0.0
Southeast,41.4032,-73.5985,United States,18218.0,0.7226221608617163,-1.2845361495290466,[8286],0.0
Mŭynoq,43.7667,59.0333,Uzbekistan,18196.0,0.7638730177326022,1.0303254533175685,[6151],0.0
Somerset,41.7404,-71.1612,United States,18207.0,0.7285074110994412,-1.2419972396701888,[7061],1.0
St. Michael,45.2014,-93.692,United States,18204.0,0.7889132565109649,-1.635233882778527,[7191],1.0
Īlām,26.908,87.926,Nepal,17491.0,0.4696331951266342,1.5345981981085342,[6180],0.0
Mont-Saint-Hilaire,45.5622,-73.1917,Canada,18200.0,0.7952104044521604,-1.2774361501319336,[71],0.0
East Goshen,39.9934,-75.5478,United States,18199.0,0.6980165090671002,-1.318557852638172,[9249],0.0
Maumelle,34.8522,-92.4,United States,18199.0,0.6082856415635678,-1.6126842288427605,[3501],0.0
Madison,41.3398,-72.6278,United States,18183.0,0.7215156221159518,-1.2675942384799375,"[3459, 8512]",1.0
Bad Segeberg,53.9356,10.3089,Germany,17267.0,0.9413538040386537,0.17992424725884343,[8089],0.0
Parchim,53.4167,11.8333,Germany,18037.0,0.9322972905500551,0.206530046376245,[383],1.0
Wheatfield,43.0975,-78.8831,United States,18179.0,0.7521932743782561,-1.376769819179939,[3630],0.0
Monthey,46.25,6.95,Switzerland,17563.0,0.8072147790473774,0.1213003830136059,[1667],0.0
Niles,41.1878,-80.753,United States,18176.0,0.7188627216529205,-1.409405730862981,[3881],0.0
Pratteln,47.5185,7.6928,Switzerland,16621.0,0.8293542806089256,0.13426468869741978,[8612],0.0
Malacky,48.4381,17.0236,Slovakia,17430.0,0.8454043284102654,0.29711787054250666,[1747],1.0
Lutuhyne,48.4019,39.2103,Ukraine,18107.0,0.8447725192210433,0.6843488356947326,[6102],0.0
Menomonie,44.8893,-91.9084,United States,18159.0,0.7834660839154906,-1.6041041902399564,[5735],0.0
Trenton,42.1394,-83.1929,United States,18157.0,0.7354712748148985,-1.4519900192823905,[3447],1.0
Kiruna,67.85,20.2166,Sweden,18154.0,1.1842058974781524,0.3528462335586856,[724],1.0
Bathurst,47.62,-65.65,Canada,18154.0,0.8311257897996996,-1.1458086539342776,[5538],1.0
Paraibuna,-23.3861,-45.6622,Brazil,18125.0,-0.4081644442006459,-0.7969557337041547,[2615],0.0
Bexbach,49.3494,7.2594,Germany,17577.0,0.8613095138836897,0.12670043171927636,[349],0.0
Saint-Augustin-de-Desmaures,46.7333,-71.4667,Canada,18141.0,0.815649955322266,-1.2473292205350315,[111],0.0
Diego de Almagro,-26.3696,-70.05,Chile,18137.0,-0.4602363424338967,-1.2226031410220277,[6042],0.0
Rutland,43.6091,-72.9782,United States,18131.0,0.7611223788314592,-1.2737098721789257,[5767],1.0
Bloemhof,-27.65,25.59,South Africa,17122.0,-0.48258353817643207,0.44662975558534895,[796],0.0
Hassi Messaoud,31.7023,6.0545,Algeria,18124.0,0.5533095154549984,0.10567095956199668,[238],1.0
Imperial,32.839,-115.5719,United States,18120.0,0.5731486730624179,-2.0171101777856344,[3689],1.0
Orange,30.121,-93.7616,United States,18118.0,0.525710623993212,-1.6364486319379152,[3612],0.0
Otsego,45.266,-93.62,United States,18113.0,0.7900407392077532,-1.6339772457170914,[9447],0.0
Madeley,52.637,-2.448,United Kingdom,17935.0,0.9186889583722553,-0.042725660088821185,[563],0.0
Madison,38.7581,-85.3974,United States,18109.0,0.6764564568172142,-1.4904658026426056,"[3459, 8512]",1.0
Alton,26.2884,-98.3098,United States,18105.0,0.4588191350812773,-1.7158296969771214,[3826],0.0
St. Matthews,38.2497,-85.6383,United States,18105.0,0.667583202900075,-1.4946703008106599,[3600],0.0
Cudahy,42.9467,-87.8641,United States,18104.0,0.7495613178662487,-1.5335178393015496,[3717],0.0
Dīzīcheh,32.3833,51.5147,Iran,17966.0,0.5651952076610797,0.8991011281771228,[2119],0.0
Round Lake,42.3435,-88.1058,United States,18100.0,0.7390334918182189,-1.53773630010362,[3818],0.0
General Juan Madariaga,-37.0167,-57.1333,Argentina,18089.0,-0.646063293222985,-0.9971641975296762,[2515],0.0
Oak Bay,48.4264,-123.3228,Canada,18094.0,0.8452001248877821,-2.152388902778463,[4106],0.0
Kamigotō,32.9844,129.0733,Japan,18008.0,0.5756863817948177,2.2527540614143966,[10163],0.0
Heidenau,50.9833,13.8667,Germany,16593.0,0.889826448532025,0.2420195713862977,[338],0.0
Freilassing,47.8333,12.9667,Germany,16939.0,0.8348485770942037,0.22631160811834872,[13009],0.0
Tullahoma,35.3721,-86.2173,United States,18082.0,0.6173596083446863,-1.504775757179707,[7931],0.0
Wantagh,40.6686,-73.5104,United States,18078.0,0.7098009721765659,-1.2829985144580398,[8034],0.0
Calverton,39.0578,-76.9488,United States,18076.0,0.6816872085854413,-1.3430099154586128,[3489],0.0
Toba,34.4813,136.8434,Japan,17907.0,0.6018122153679207,2.3883678896236082,[8691],0.0
Manchester,38.583,-90.5065,United States,18073.0,0.6734003852969721,-1.579636419456248,[7015],0.0
Rypin,53.0667,19.45,Poland,16558.0,0.9261886381680748,0.33946653951289707,[8633],0.0
Beeville,28.4059,-97.7494,United States,18068.0,0.49577648199225727,-1.706048871848945,[3744],0.0
Kishi,35.3364,139.1233,Japan,18010.0,0.6167365258017242,2.428159651239827,[2358],0.0
Cary,42.2129,-88.2493,United States,18067.0,0.7367540918151143,-1.540240847580232,[7936],0.0
North Wilkesboro,36.1728,-81.139,United States,18066.0,0.6313344596654049,-1.416142701775679,[9797],1.0
Freudenberg,50.8997,7.8667,Germany,17739.0,0.8883673532773578,0.13729981626663793,[361],0.0
Goffstown,43.019,-71.5681,United States,18062.0,0.7508231909154406,-1.2490989843965539,[4011],0.0
North Aurora,41.8083,-88.3413,United States,18057.0,0.7296924896615453,-1.5418465504920666,[3699],0.0
Northallerton,54.3378,-1.4285,United Kingdom,16832.0,0.9483735182901748,-0.024932028364738998,[567],0.0
Spanish Lake,38.7884,-90.2078,United States,18048.0,0.6769852915805685,-1.5744231209805408,[3678],0.0
Bensenville,41.9593,-87.9433,United States,18044.0,0.7323279368320567,-1.5349001400691291,[3830],0.0
Sinzig,50.5453,7.2519,Germany,17614.0,0.8821819064082899,0.1265695320253768,[8119],0.0
Eastlake,41.6581,-81.4323,United States,18042.0,0.7270710051250497,-1.4212617524717783,[8626],0.0
Beaver Dam,43.469,-88.8308,United States,18041.0,0.7586771725494151,-1.550389937180579,[8742],0.0
Kelsterbach,50.0688,8.5301,Germany,16936.0,0.8738654125225369,0.1488783305243683,[340],0.0
Nauen,52.6,12.8831,Germany,17967.0,0.9180431865490174,0.2248525128636815,[6489],1.0
Qal‘ah-ye Zāl,37.015,68.4672,Afghanistan,18000.0,0.6460336226257011,1.1949780696214618,[2056],0.0
Itaberá,-23.8619,-49.1372,Brazil,18015.0,-0.4164687207816349,-0.8576059252109577,[13493],0.0
Windham,43.7981,-70.4056,United States,18026.0,0.7644210511177284,-1.2288095318421197,[3862],0.0
Safety Harbor,28.008,-82.6964,United States,18016.0,0.4888318168985718,-1.4433244595462387,[8565],0.0
Mattoon,39.4775,-88.3624,United States,18016.0,0.6890123554560614,-1.5422148149642374,[9305],0.0
