city,lat,lng,country,population,lat_rad,lng_rad,airport_id,own_airport,Linked
Huarmey,-10.0686,-78.1603,Peru,16172.0,-0.17573022106630107,-1.3641545793465242,[2788],0.0,False
Barrington,41.7443,-71.3145,United States,16178.0,0.7285754789402691,-1.2446728294134959,[3641],0.0,False
Rylsk,51.5667,34.6833,Russia,16147.0,0.9000086993881599,0.6053377804569493,[6157],0.0,False
Conwy,53.28,-3.83,United Kingdom,14723.0,0.9299114254625788,-0.06684611035138283,[13114],0.0,False
Mount Clemens,42.5976,-82.882,United States,16163.0,0.7434683734475365,-1.4465637906379405,[3742],1.0,False
Fairview Park,41.4419,-81.85300000000001,United States,16161.0,0.7232976032822379,-1.4286043526349184,[3486],0.0,False
Sukth,41.3833,19.5333,Albania,15966.0,0.7222748403405693,0.3409203987798084,[1190],0.0,False
Stallings,35.1088,-80.6597,United States,16145.0,0.6127641564241852,-1.4077773386708703,[13127],0.0,False
Cambridge,45.5612,-93.2283,United States,16143.0,0.7951929511596405,-1.6271407910370297,[3762],0.0,False
Mezőtúr,47.0042,20.6181,Hungary,16086.0,0.8203780522659186,0.35985373050544284,[1498],0.0,False
Minster,51.42100000000001,0.809,United Kingdom,14789.0,0.8974657546680042,0.014119713648634125,[508],0.0,False
Baléyara,13.7841,2.9515,Niger,16063.0,0.2405779294241504,0.05151339287261263,[280],0.0,False
Taucha,51.38,12.4936,Germany,15673.0,0.8967501696746866,0.2180544554271636,[348],0.0,False
Lübbenau,51.8667,13.9667,Germany,16021.0,0.905244687144143,0.24376490063829198,[398],0.0,False
Frankfort,40.281,-86.5213,United States,16136.0,0.7030360759958358,-1.5100815581057698,"[8631, 13551]",1.0,False
Ebersbach an der Fils,48.7147,9.5236,Germany,15535.0,0.8502319091212817,0.16621817664293198,[7134],0.0,False
Chickasha,35.041,-97.9472,United States,16126.0,0.611580823191333,-1.70950113310939,[3863],0.0,False
Csongrád,46.7111,20.1403,Hungary,16027.0,0.8152624922283233,0.35151454733941395,[1491],0.0,False
Westchester,41.8492,-87.8906,United States,16117.0,0.730406329325611,-1.5339803515533283,[3747],0.0,False
Kodinsk,58.6,99.1833,Russia,16116.0,1.0227629416686772,1.731075147993292,[9062],1.0,False
Tracadie,47.5124,-64.9101,Canada,16114.0,0.8292478155245538,-1.1328949627987712,[5538],0.0,False
Alsfeld,50.7511,9.2711,Germany,15989.0,0.8857737940088942,0.1618112202816463,[11720],0.0,False
Whittlesey,52.558,-0.13,United Kingdom,16058.0,0.9173101482631796,-0.002268928027592629,[546],0.0,False
Center Point,33.6446,-86.6851,United States,16110.0,0.5872090455164841,-1.5129404074205366,[3811],0.0,False
Canyon,34.9877,-101.9178,United States,16109.0,0.6106505627000199,-1.7788011763890768,[3840],0.0,False
West Haven,41.2082,-112.054,United States,16109.0,0.7192187688203273,-1.9557112400297256,[9543],0.0,False
Washougal,45.5822,-122.3448,United States,16107.0,0.7955594703025592,-2.135319582693959,[8121],0.0,False
Degtyarsk,56.7,60.1,Russia,16001.0,0.9896016858807848,1.048942880448592,[7485],0.0,False
Ilave,-16.0866,-69.6354,Peru,16033.0,-0.28076413545131984,-1.2153670059432595,[2792],0.0,False
Bridgeview,41.7403,-87.8067,United States,16096.0,0.728505665770189,-1.5325160203109052,[3747],0.0,False
Nyahanga,-2.3829,33.55,Tanzania,16092.0,-0.04158945074577288,0.5855579640440975,[1183],0.0,False
Troy,38.9708,-90.9715,United States,16092.0,0.6801687721362061,-1.5877522004780216,"[11010, 13436]",1.0,False
Horodok,49.7822,23.6436,Ukraine,15993.0,0.8688632988863212,0.4126586670245313,[2945],0.0,False
Middletown,41.5174,-71.2772,United States,16078.0,0.7246153268674939,-1.244021821602502,[8278],0.0,False
Kasagi,34.2964,135.5042,Japan,15961.0,0.5985851015809832,2.3649944402809004,[3992],0.0,False
Stäfa,47.2401,8.7328,Switzerland,14389.0,0.8244952839713733,0.1524161129181608,[7660],0.0,False
Griffith,41.5279,-87.42399999999999,United States,16060.0,0.7247985864389532,-1.5258366452635228,[8606],0.0,False
Villa Rica,33.7305,-84.917,United States,16058.0,0.5887082833439473,-1.4820812409160251,[8291],1.0,False
Schlüchtern,50.35,9.5167,Germany,15914.0,0.878773278379145,0.16609774892454438,[11718],0.0,False
Bassum,52.8494,8.7267,Germany,15955.0,0.9223960377034912,0.15230964783378914,[353],0.0,False
Three Lakes,25.6415,-80.4,United States,16043.0,0.4475286001501261,-1.4032447186034411,[3869],0.0,False
Ellington,41.9151,-72.4485,United States,16041.0,0.7315565013026752,-1.2644648631311115,[3825],0.0,False
Weener,53.1692,7.3564,Germany,15842.0,0.9279776006513689,0.12839340109371086,[404],0.0,False
Alma,43.38,-84.6556,United States,16035.0,0.7571238295151402,-1.4775189502513115,[4128],0.0,False
Bragadiru,44.3694,25.9753,Romania,15329.0,0.7743921171343721,0.4533545091932831,[1650],0.0,False
Fairhaven,41.6395,-70.8732,United States,16026.0,0.7267463738841788,-1.2369706914244452,[5737],0.0,False
Chislehurst,51.412,0.075,United Kingdom,14831.0,0.8973086750353247,0.001308996938995747,[501],0.0,False
Kasli,55.8833,60.75,Russia,16013.0,0.9753475818797472,1.0602875205865552,[2968],0.0,False
Shizukuishi,39.6942,140.9844,Japan,15998.0,0.6927944839451332,2.4606419739486936,[2344],0.0,False
Long Beach,30.3608,-89.165,United States,16023.0,0.5298959235394944,-1.556222827540744,[3582],1.0,False
Sierra Vista Southeast,31.4525,-110.21600000000001,United States,16021.0,0.5489496829835165,-1.9236320883780704,[3601],0.0,False
Shchigry,51.8811,36.9031,Russia,15292.0,0.90549601455643,0.6440805991927194,[6157],0.0,False
Lady Lake,28.9241,-81.9299,United States,16020.0,0.5048207781760918,-1.4299465108297025,[10145],0.0,False
Todmorden,53.713,-2.096,United Kingdom,15481.0,0.9374687011237144,-0.03658210112180115,[9860],0.0,False
Aberdeen,39.5146,-76.173,United States,16019.0,0.6896598726085513,-1.3294696511216406,"[3772, 5714]",1.0,False
Washington,35.5587,-77.0545,United States,16014.0,0.6206163927289077,-1.3448547284779708,"[3520, 3714, 9772]",1.0,False
Ban Dung,17.6986,103.2613,Thailand,15913.0,0.3088988429934684,1.8022496748896208,[3183],0.0,False
Bracebridge,45.0333,-79.3,Canada,16010.0,0.7859793580383624,-1.3840460968315034,[110],0.0,False
Sayō,35.0042,134.3558,Japan,15958.0,0.610938542026599,2.3449510791509973,[2327],0.0,False
Seven Pagodas,12.6227,80.1939,India,15172.0,0.22030767549148825,1.3996475950150806,[3154],0.0,False
Sayville,40.7478,-73.084,United States,16007.0,0.7111832729441454,-1.2755564305275358,[3857],0.0,False
Kirksville,40.1986,-92.5753,United States,16002.0,0.7015979246921925,-1.6157437910215064,[5744],1.0,False
Kamyzyak,46.1167,48.0833,Russia,15984.0,0.8048882551544692,0.8392119002241895,[2966],0.0,False
Fartura,-23.3883,-49.51,Brazil,15960.0,-0.4082028414441898,-0.8641125126623925,[13493],0.0,False
Yaransk,57.3033,47.8688,Russia,15985.0,1.0001312572580667,0.8354681689786616,[6161],0.0,False
Barysh,53.65,47.1167,Russia,15974.0,0.9363691436949578,0.8223415476744123,[7003],0.0,False
Bastogne,50.0042,5.72,Belgium,15894.0,0.8727379298257485,0.09983283321407564,[313],0.0,False
Dvůr Králové nad Labem,50.4318,15.8141,Czechia,15550.0,0.8802009577072764,0.2760081132396353,[1575],0.0,False
Lakeway,30.3547,-97.9854,United States,15981.0,0.5297894584551228,-1.7101678488836518,[9793],1.0,False
Discovery Bay,37.9071,-121.6076,United States,15981.0,0.6616037048827424,-2.1224530154482566,[12185],0.0,False
Knaresborough,54.0084,-1.4669999999999999,United Kingdom,15441.0,0.9426244037341056,-0.025603980126756812,[566],0.0,False
Dyer,41.4976,-87.509,United States,15976.0,0.7242697516755989,-1.5273201751277181,[8606],0.0,False
Niceville,30.5291,-86.4754,United States,15972.0,0.5328333126706009,-1.5092804519791043,[3873],0.0,False
Archer Lodge,35.6907,-78.3749,United States,15972.0,0.6229202273415402,-1.3679000559213037,[3626],0.0,False
Bocşa,45.3747,21.7106,Romania,15842.0,0.7919379121046709,0.3789214525834809,[1653],0.0,False
Calbuco,-41.7712,-73.1275,Chile,15903.0,-0.7290449725090554,-1.2763156487521532,[2665],0.0,False
Füssen,47.5667,10.7,Germany,15608.0,0.8301955293083867,0.18675022996339324,[781],0.0,False
Clearlake,38.959,-122.633,United States,15961.0,0.6799628232844709,-2.1403496215982063,[6992],0.0,False
Thundersley,51.57,0.59,United Kingdom,15600.0,0.9000662952534757,0.010297442586766544,[508],0.0,False
Batalha,39.65,-8.8167,Portugal,15805.0,0.6920230484157517,-0.15388044416058408,[1630],0.0,False
Fillmore,34.3989,-118.9181,United States,15954.0,0.6003740640642774,-2.0755123852158692,[11438],0.0,False
Yorito,15.06,-87.29,Honduras,15774.0,0.26284658535034605,-1.5234979040658505,[1772],0.0,False
Talitsa,57.0125,63.7292,Russia,15941.0,0.9950558397932672,1.1122843696619702,[4111],0.0,False
Hood River,45.7092,-121.5258,United States,15949.0,0.7977760384525922,-2.121025336120125,[8142],0.0,False
Middletown Township,39.9094,-75.4312,United States,15947.0,0.6965504324954249,-1.3165227987303467,[9249],0.0,False
Plavsk,53.7,37.3,Russia,15920.0,0.9372418083209549,0.6510078109938848,[8482],0.0,False
Bellevue,44.4593,-87.9554,United States,15944.0,0.7759611681319151,-1.5351113249086206,[3653],0.0,False
Tachiarai,33.3725,130.6225,Japan,15274.0,0.5824600046218077,2.279792702186293,[2305],0.0,False
Tōbetsu,43.2239,141.5172,Japan,15895.0,0.7543993705527771,2.4699410882033197,[5995],0.0,False
Bikin,46.8167,134.25,Russia,15928.0,0.8171055599184293,2.3431045208023877,[6936],0.0,False
Aramil,56.7,60.8333,Russia,15236.0,0.9896016858807848,1.0617413798534665,[7485],0.0,False
Port Glasgow,55.934,-4.6906,United Kingdom,15414.0,0.9762324638105082,-0.08186641389404603,[534],0.0,False
Gainesville,38.7931,-77.6347,United States,15928.0,0.6770673220554123,-1.3549811287980418,"[3472, 8308]",1.0,False
Colchester,41.5621,-72.3475,United States,15927.0,0.7253954890431352,-1.2627020805865976,[8282],0.0,False
Comarapa,-17.9136,-64.5297,Bolivia,15919.0,-0.3126513008852562,-1.1262557303241851,[2760],0.0,False
Tabatinga,-21.7169,-48.6878,Brazil,15881.0,-0.3790314083263565,-0.8497624155524952,[2628],1.0,False
New Haven,41.0675,-85.0175,United States,15922.0,0.7167630905627713,-1.4838352968142792,[4006],1.0,False
Eilenburg,51.4608,12.6358,Germany,15583.0,0.8981603957102979,0.22053631362349949,[7855],0.0,False
Sertã,39.8008,-8.1003,Portugal,15880.0,0.6946550049277591,-0.14137690539929668,[1641],0.0,False
Tocantins,-21.175,-43.0178,Brazil,15823.0,-0.3695734691097993,-0.7508022469644167,[8180],0.0,False
Monte Plata,18.807000000000002,-69.78399999999999,Dominican Republic,15532.0,0.32824407242257353,-1.2179605652117231,[5811],0.0,False
Cardonal,20.6167,-99.1167,Mexico,15876.0,0.3598292958959149,-1.7299127587114635,[1832],0.0,False
Patos,40.6841,19.6194,Albania,15397.0,0.7100714982106251,0.34242312726577545,[11871],0.0,False
Patton,40.8258,-77.9237,United States,15905.0,0.7125446297607009,-1.3600251303363051,[4318],0.0,False
Warwick,-28.2152,152.0352,Australia,15380.0,-0.4924481391087041,2.653514818928083,[7128],0.0,False
Lewiston,43.1793,-78.9709,United States,15897.0,0.7536209537063875,-1.3783022182631899,"[3945, 8632]",1.0,False
Millbrook,32.5028,-86.3737,United States,15896.0,0.567280876117213,-1.507505452129826,[3500],0.0,False
Carthage,37.1503,-94.3225,United States,15892.0,0.6483950531036494,-1.6462381837123516,[4354],0.0,False
Greater Napanee,44.25,-76.95,Canada,15892.0,0.7723081940074908,-1.3430308594096367,[61],0.0,False
Breisach am Rhein,48.0289,7.58,Germany,15606.0,0.8382624411111046,0.1322959573011702,[8861],0.0,False
Skvyra,49.7333,29.6833,Ukraine,15889.0,0.8680098328820959,0.5180713178572328,[13681],0.0,False
Nymburk,50.1861,15.0417,Czechia,15154.0,0.8759126837351263,0.2625271900972311,[1577],0.0,False
Ivdel,60.6833,60.4333,Russia,15888.0,1.059123385975475,1.0547600628454892,[6140],0.0,False
Puquio,-14.6939,-74.1241,Peru,15870.0,-0.2564569349587948,-1.2937096000775288,[6068],0.0,False
Opa-locka,25.8997,-80.2551,United States,15887.0,0.4520350402787754,-1.4007157365173009,[3791],0.0,False
King City,36.2166,-121.133,United States,15887.0,0.6320989138777784,-2.1141696828182908,[11855],0.0,False
Prospect Heights,42.1039,-87.9267,United States,15887.0,0.7348516829304406,-1.534610415413298,[7936],0.0,False
Markranstädt,51.3017,12.2211,Germany,15619.0,0.895383576870375,0.21329843321547895,[348],0.0,False
Pataskala,40.010999999999996,-82.7155,United States,15883.0,0.6983236870154512,-1.4436578174333698,[3759],0.0,False
Fort Leonard Wood,37.7562,-92.1274,United States,15882.0,0.6589700030414829,-1.6079264613018238,[3665],0.0,False
Katav-Ivanovsk,54.75,58.2,Russia,15872.0,0.9555677654668956,1.0157816246607,[11993],0.0,False
Readington,40.5822,-74.7796,United States,15880.0,0.7082930077028428,-1.3051502333243516,[8665],0.0,False
White Township,40.621,-79.1513,United States,15875.0,0.7089701954526166,-1.381450792233788,[4169],0.0,False
Tillsonburg,42.8667,-80.7333,Canada,15872.0,0.7481650544646533,-1.4090619010003382,[11766],0.0,False
Nikel,69.4126,30.2188,Russia,15866.0,1.211478412369816,0.5274175560016625,[2949],0.0,False
Wadern,49.5394,6.89,Germany,15727.0,0.8646256394624791,0.1202531854624093,[391],0.0,False
Tenango de Doria,20.3356,-98.2267,Mexico,15793.0,0.3549231753685589,-1.714379328368714,[1832],0.0,False
Wakuya,38.5447,141.1347,Japan,15677.0,0.6727319241934583,2.463265203814441,[2348],0.0,False
Ince-in-Makerfield,53.5402,-2.5989999999999998,United Kingdom,15664.0,0.934452772176268,-0.04536110725933263,[9860],0.0,False
Westwood,42.2202,-71.2106,United States,15863.0,0.7368815008505099,-1.242859432320674,[8280],0.0,False
Tanque Verde,32.2687,-110.7437,United States,15860.0,0.5631950603382943,-1.9328421908408444,[3562],0.0,False
Neustadt in Holstein,54.1072,10.8158,Germany,15093.0,0.944348789035076,0.1887713212372027,[8096],0.0,False
Grandville,42.9003,-85.7564,United States,15858.0,0.7487514850933233,-1.4967315346572652,[3685],0.0,False
Highland Springs,37.5516,-77.3285,United States,15855.0,0.6553990593919027,-1.3496369306284353,[3608],0.0,False
Westport,41.5886,-71.0837,United States,15854.0,0.7258580012949137,-1.240644609499893,[5737],0.0,False
Laguna Woods,33.6098,-117.7299,United States,15850.0,0.5866016709367902,-2.054774383043672,[4298],0.0,False
Derzhavīnsk,51.1021,66.3075,Kazakhstan,15848.0,0.8918998996833942,1.1572841937661402,[7131],0.0,False
Hope Mills,34.969,-78.9559,United States,15849.0,0.6103241861298971,-1.3780404188753907,[5738],0.0,False
West Lampeter,39.9947,-76.256,United States,15849.0,0.6980391983473762,-1.330918274400796,[5751],0.0,False
Vinnichki,49.8156,24.1297,Ukraine,15723.0,0.8694462388564873,0.4211427125184757,[2945],0.0,False
Templin,53.1167,13.5,Germany,15798.0,0.927061302794072,0.2356194490192345,[8501],0.0,False
Murraysville,34.2919,-77.8429,United States,15831.0,0.5985065617646435,-1.358614904300694,[3845],0.0,False
Kalininsk,51.5,44.45,Russia,15821.0,0.8988445647770797,0.7757988525114795,[12010],0.0,False
Longmeadow,42.0475,-72.5718,United States,15830.0,0.7338673172323157,-1.2666168540988207,[3825],0.0,False
Easthampton,42.2652,-72.672,United States,15829.0,0.7376668990139074,-1.2683656740093192,[8281],0.0,False
Steinbach,49.5258,-96.6839,Canada,15829.0,0.8643882746842076,-1.6874523886689454,[160],0.0,False
Bad Neustadt,50.3219,10.2161,Germany,15411.0,0.8782828408593345,0.1783045817129927,[389],0.0,False
Naivasha,-0.7167,36.4359,Kenya,14563.0,-0.012508774749043359,0.6359264209274018,[1146],1.0,False
Upper Gwynedd,40.2143,-75.289,United States,15826.0,0.7018719413847557,-1.3140409405340108,[8504],0.0,False
Humble,29.9921,-95.2655,United States,15824.0,0.5234608945873913,-1.662696638558658,[3550],0.0,False
Mamadysh,55.7,51.4,Russia,15806.0,0.9721483933608416,0.8970992355250854,[6969],0.0,False
Königslutter am Elm,52.25,10.8167,Germany,15704.0,0.9119345341670372,0.18878702920047066,[399],0.0,False
Echuca,-36.1333,144.75,Australia,14934.0,-0.6306450546108671,2.526364092261792,[12023],0.0,False
Aldine,29.9122,-95.3785,United States,15822.0,0.5220663765150478,-1.6646688606134117,[3550],0.0,False
Tiverton,41.6091,-71.1741,United States,15816.0,0.7262157937915725,-1.2422223871436961,[5737],0.0,False
Ovruch,51.3244,28.8081,Ukraine,15795.0,0.8957797666105777,0.5027961962437785,[8946],0.0,False
Carterton,51.76,-1.59,United Kingdom,15769.0,0.9033824208322648,-0.02775073510670984,[561],0.0,False
Bredasdorp,-34.5333,20.0417,South Africa,14936.0,-0.6027197865789578,0.3497936526969475,[8703],0.0,False
New River,33.8835,-112.0858,United States,15808.0,0.5913786370994987,-1.9562662547318603,[8397],0.0,False
Yasnyy,51.0333,59.8667,Russia,15573.0,0.8906991131580221,1.0448710273036894,[9162],0.0,False
Putyvl’,51.3347,33.8686,Ukraine,15778.0,0.8959595355235329,0.5911185830409516,[6906],0.0,False
Shahr-e Jadīd-e Hashtgerd,35.9825,50.7353,Iran,15619.0,0.6280130980988596,0.8854980319870791,[11905],0.0,False
Macedo de Cavaleiros,41.5333,-6.95,Portugal,15776.0,0.7248928342185608,-0.1213003830136059,[1618],0.0,False
Człuchów,53.65,17.3667,Poland,14625.0,0.9363691436949578,0.3031060952060993,[7685],0.0,False
Kawasaki,33.6,130.8153,Japan,15370.0,0.5864306286700948,2.2831576969841385,[2315],0.0,False
Circleville,39.6063,-82.9334,United States,15792.0,0.6912603395326301,-1.447460889873465,[3674],0.0,False
Ulladulla,-35.3486,150.4678,Australia,15278.0,-0.6169494559704676,2.6261585282323243,[6899],0.0,False
Plochingen,48.7117,9.4164,Germany,14433.0,0.8501795492437219,0.16434718368479406,[7134],0.0,False
Bengonbeyene,1.6931,11.0342,Equatorial Guinea,15644.0,0.029550169565515993,0.19258312032355832,[890],0.0,False
Juma Shahri,39.7094,66.6614,Uzbekistan,15571.0,0.6930597739914364,1.163460913988948,[2981],0.0,False
Warren,40.6323,-74.5146,United States,15783.0,0.7091674176580921,-1.3005251108065667,[8665],0.0,False
Totteridge,51.6354,-0.2,United Kingdom,15159.0,0.90120774058428,-0.003490658503988659,[9276],0.0,False
Kalocsa,46.5333,18.9856,Hungary,15490.0,0.8121592968182773,0.33136123046663546,[14096],0.0,False
Sarasota Springs,27.3092,-82.4788,United States,15781.0,0.4766354560856354,-1.4395266230938992,[4067],0.0,False
Kempsey,-31.0833,152.8333,Australia,15309.0,-0.5425059273851535,2.6674442916882497,[12029],0.0,False
Sterling,40.6206,-103.1925,United States,15780.0,0.7089632141356087,-1.8010488883642484,[7985],1.0,False
Daisen,35.5108,133.4961,Japan,15690.0,0.6197803800172025,2.3299464835716024,[2330],0.0,False
Varnsdorf,50.9116,14.6184,Czechia,15193.0,0.888575047458345,0.2551392113735391,[1581],0.0,False
Sunset,25.7061,-80.35300000000001,United States,15770.0,0.4486560828469143,-1.4024244138550035,[3869],0.0,False
Česká Třebová,49.9019,16.4473,Czechia,15384.0,0.8709524580009583,0.2870595380632633,[8867],0.0,False
Powder Springs,33.8659,-84.6838,United States,15758.0,0.5910714591511477,-1.4780111331003742,[3666],0.0,False
Ershui,23.8167,120.6167,Taiwan,15240.0,0.4156798319597335,2.1051585478902446,[8055],0.0,False
Middle Smithfield,41.0918,-75.1031,United States,15753.0,0.7171872055710059,-1.3107963734545534,[11110],0.0,False
Purcellville,39.1378,-77.7109,United States,15742.0,0.6830834719870367,-1.3563110696880614,[8835],0.0,False
Si Satchanalai,17.4155,99.8152,Thailand,15691.0,0.3039578158810725,1.742103883536644,[3939],0.0,False
Greenwood Village,39.6152,-104.913,United States,15735.0,0.6914156738360576,-1.8310772781448108,[4222],0.0,False
Hanover,49.4433,-96.8492,Canada,15733.0,0.8629483780513123,-1.690337417922492,[9248],1.0,False
Spittal an der Drau,46.7917,13.4958,Austria,15413.0,0.8166692276054307,0.2355461451906507,[8619],0.0,False
Parma,43.2651,-77.7968,United States,15727.0,0.7551184462045987,-1.3578103075155246,[3622],0.0,False
Ulverstone,-41.1667,146.1667,Australia,14109.0,-0.7184944571807497,2.551090171774796,[6264],0.0,False
Terrace,54.5164,-128.5997,Canada,15723.0,0.9514906763342368,-2.2444881820769518,[173],1.0,False
Yasnogorsk,54.4794,37.6934,Russia,15706.0,0.9508449045109988,0.6578739362712306,[8156],0.0,False
Tīrān,32.7025,51.1536,Iran,15673.0,0.5707662986334456,0.8927987442481713,[2118],0.0,False
Andrews,32.3208,-102.552,United States,15708.0,0.5641043768785833,-1.7898700545052249,[3652],0.0,False
Kysucké Nové Mesto,49.3,18.7833,Slovakia,15132.0,0.8604473212332044,0.3278304293898509,[5806],0.0,False
Tiszaújváros,47.9228,21.0519,Hungary,15371.0,0.8364106467747386,0.3674249688005943,[1492],0.0,False
West Norriton,40.1308,-75.3795,United States,15703.0,0.7004145914593404,-1.3156204635070656,[8504],0.0,False
Duxbury,42.0465,-70.7139,United States,15703.0,0.7338498639397958,-1.234190381926018,[8285],0.0,False
Ostroh,50.3333,26.5167,Ukraine,15642.0,0.8784818083940619,0.4628037217635804,[6108],0.0,False
Erlensee,50.1635,8.9808,Germany,14899.0,0.8755182393241755,0.15674452946310674,[764],0.0,False
Zhirnovsk,50.9833,44.7667,Russia,15680.0,0.8898264485320251,0.7813263102525455,[12008],0.0,False
Potsdam,44.6774,-75.0396,United States,15694.0,0.7797677312305146,-1.3096880893795368,[3546],0.0,False
Blytheville,35.9321,-89.9051,United States,15693.0,0.6271334521558545,-1.569140009334754,[3523],1.0,False
Winkfield,51.4318,-0.7096,United Kingdom,14998.0,0.8976542502272197,-0.012384856372151762,[7773],0.0,False
Einsiedeln,47.1278,8.7431,Switzerland,15550.0,0.8225352792213837,0.15259588183111622,[7660],0.0,False
Kuusamo,65.9667,29.1667,Finland,15688.0,1.151336111675343,0.5090549469414299,[437],1.0,False
Shively,38.196999999999996,-85.8136,United States,15689.0,0.6666634143842741,-1.4977298629894058,[4014],0.0,False
Drensteinfurt,51.7944,7.7392,Germany,15542.0,0.9039828140949512,0.13507452147034515,[8100],0.0,False
Featherstone,53.7,-1.37,United Kingdom,15244.0,0.9372418083209549,-0.023911010752322315,[9864],0.0,False
Lebanon,40.0324,-86.4551,United States,15680.0,0.6986971874753779,-1.5089261501409497,[5749],1.0,False
Rakhiv,48.05,24.2167,Ukraine,15621.0,0.8386307055832753,0.4226611489677108,[6106],0.0,False
Novo-Voznesenovka,48.0731,39.7972,Ukraine,15659.0,0.839033876640486,0.6945921730746872,[6102],0.0,False
Suffield,41.9945,-72.6789,United States,15662.0,0.7329422927287588,-1.2684861017277067,[3825],0.0,False
Szarvas,46.85,20.6,Hungary,15565.0,0.8176867545593434,0.3595378259108319,[1498],0.0,False
Helensburgh,56.0166,-4.7333,United Kingdom,15430.0,0.9776741057726556,-0.0826116694846476,[534],0.0,False
Atacames,0.8667,-79.8333,Ecuador,15463.0,0.015126768627034857,-1.3933539377323894,[6047],0.0,False
Graham,36.0596,-79.3892,United States,15646.0,0.6293587469521473,-1.3856029305242823,[7859],0.0,False
Mountain House,37.774,-121.5452,United States,15645.0,0.659280671648338,-2.121363929995012,[12185],0.0,False
North Reading,42.5816,-71.0876,United States,15642.0,0.7431891207672174,-1.2407126773407209,[8658],0.0,False
Bad Bentheim,52.3031,7.1597,Germany,15486.0,0.9128613039998462,0.124960338455038,[756],0.0,False
Bolotnoye,55.6667,84.4,Russia,15629.0,0.9715671987199276,1.4730578886832142,[4297],0.0,False
Serpa,37.9333,-7.5833,Portugal,15623.0,0.6620609811467649,-0.13235355316648598,[1619],0.0,False
Baia-Sprie,47.6608,23.6886,Romania,15476.0,0.8318378841345134,0.4134440651879288,[1649],0.0,False
Elkton,39.6067,-75.8208,United States,15622.0,0.6912673208496379,-1.3233226014961168,[3859],0.0,False
Nakanojōmachi,36.59,138.8411,Japan,15585.0,0.6386159733047252,2.4232343320906997,[11923],0.0,False
Malta,42.9853,-73.7879,United States,15620.0,0.7502350149575185,-1.2878418031323238,[9179],0.0,False
Uchiko,33.5331,132.6581,Japan,15565.0,0.5852630034005105,2.3153206244398894,[2333],0.0,False
Klimavichy,53.6167,31.95,Belarus,15600.0,0.9357879490540436,0.5576326960121882,[6116],0.0,False
Clark,40.6203,-74.3135,United States,15614.0,0.7089579781478527,-1.2970152536808062,[8550],0.0,False
Loncoche,-39.3669,-72.6308,Chile,15590.0,-0.6870820213033557,-1.2676465983574974,[13754],0.0,False
Bohodukhiv,50.1608,35.5164,Ukraine,15576.0,0.8754711154343717,0.6198781184553139,[6105],0.0,False
At-Bashy,41.1725,75.7968,Kyrgyzstan,15601.0,0.7185956862773654,1.322903722475638,[13564],0.0,False
Kuala Lipis,4.184,102.042,Malaysia,15448.0,0.07302457590344275,1.780968875320054,[3302],0.0,False
Fate,32.9429,-96.3858,United States,15603.0,0.57496207015524,-1.6822495621687503,[9788],0.0,False
Ipuã,-20.4381,-48.0122,Brazil,15567.0,-0.356712137851853,-0.8379709711260215,[11930],0.0,False
Port Washington,40.8268,-73.6764,United States,15600.0,0.7125620830532209,-1.2858957610163502,[3697],0.0,False
Ban Na Kham,14.0681,101.8125,Thailand,15465.0,0.24553466449981426,1.7769633446867268,[3162],0.0,False
Borborema,-21.62,-49.0739,Brazil,15569.0,-0.3773401842811741,-0.8565011317944453,[8238],0.0,False
Najasa,21.0836,-77.7472,Cuba,15579.0,0.3679782381734765,-1.3569446242065355,[1904],0.0,False
Moritake,40.1017,140.005,Japan,15534.0,0.6999067006470101,2.4435482192546614,[6000],0.0,False
Künzelsau,49.2833,9.6833,Germany,15391.0,0.8601558512481213,0.1690054674583669,[397],0.0,False
Riverdale,33.564,-84.4103,United States,15594.0,0.5858023101393768,-1.4732376575961696,[3682],0.0,False
Huasca de Ocampo,20.2028,-98.5758,Mexico,15201.0,0.3526053781219104,-1.7204722727874264,[1832],0.0,False
Arolsen,51.3778,9.0167,Germany,15470.0,0.8967117724311426,0.15737110266457272,[400],0.0,False
East Highland Park,37.577,-77.3865,United States,15592.0,0.6558423730219092,-1.3506492215945918,[3608],0.0,False
Newberry,40.1286,-76.792,United States,15588.0,0.7003761942157966,-1.3402732391914856,[8747],1.0,False
Chubbuck,42.9261,-112.4624,United States,15588.0,0.7492017800403379,-1.9628391646948709,[5760],0.0,False
Siemiatycze,52.4272,22.8625,Poland,15169.0,0.9150272576015712,0.3990259002372036,[11790],0.0,False
Dastgerd,32.8019,51.6636,Iran,15524.0,0.572501155909928,0.9016999234333424,[2118],0.0,False
Weston,53.413000000000004,-2.798,United Kingdom,14263.0,0.9322327133677312,-0.04883431247080134,[491],0.0,False
Newton,41.6964,-93.0402,United States,15580.0,0.7277394662285636,-1.6238578267140282,[9399],1.0,False
Fullerton,40.6308,-75.4834,United States,15578.0,0.709141237719312,-1.317433860599888,[6481],1.0,False
Svetogorsk,61.1083,28.8583,Russia,15546.0,1.0665410352964508,0.5036723515282796,[8933],0.0,False
Hemsworth,53.61,-1.35,United Kingdom,15350.0,0.9356710119941599,-0.02356194490192345,[9864],0.0,False
Burbage,52.5277,-1.3483,United Kingdom,14568.0,0.9167813134998256,-0.023532274304639545,[470],0.0,False
